game_id	"	"	is_home	"	"	team_id	"	"	team_name	"	"	team_url	"	"	inning_scores	"	"	team_rhe
3090553	#	0	#	201	#	Eastern Ill.	#	http://stats.ncaa.org/team/index/11620?org_id=201	#	[0, 0, 0, 0, 0, 0, 0, 0, 2]	#	[2, 6, 1]
3090553	#	1	#	31	#	Arkansas	#	http://stats.ncaa.org/team/index/11620?org_id=31	#	[0, 0, 2, 1, 3, 0, 0, 0, 0]	#	[6, 4, 2]
3019133	#	0	#	433	#	Ole Miss	#	http://stats.ncaa.org/team/index/11620?org_id=433	#	[1, 0, 5, 0, 0, 0, 1, 0, 0]	#	[7, 9, 0]
3019133	#	1	#	678	#	Stetson	#	http://stats.ncaa.org/team/index/11620?org_id=678	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 6, 3]
3314503	#	0	#	471	#	NJIT	#	http://stats.ncaa.org/team/index/11620?org_id=471	#	[0, 0, 0, 2, 0, 0, 1]	#	[3, 8, 2]
3314503	#	1	#	590	#	Sacred Heart	#	http://stats.ncaa.org/team/index/11620?org_id=590	#	[1, 0, 0, 2, 4, 1, 0]	#	[8, 11, 1]
3161863	#	0	#	228	#	Florida A&M	#	http://stats.ncaa.org/team/index/11620?org_id=228	#	[0, 0, 4, 0, 0, 3, 1, 2, 0]	#	[10, 15, 0]
3161863	#	1	#	632	#	Savannah St.	#	http://stats.ncaa.org/team/index/11620?org_id=632	#	[1, 0, 0, 0, 0, 0, 3, 3, 0]	#	[7, 13, 2]
3361130	#	0	#	312	#	Iowa	#	http://stats.ncaa.org/team/index/11620?org_id=312	#	[2, 1, 0, 3, 5, 2, 4, 0, 0]	#	[17, 17, 1]
3361130	#	1	#	518	#	Ohio St.	#	http://stats.ncaa.org/team/index/11620?org_id=518	#	[1, 0, 0, 0, 0, 0, 0, 1, 0]	#	[2, 9, 4]
3343906	#	0	#	670	#	Texas St.	#	http://stats.ncaa.org/team/index/11620?org_id=670	#	[0, 1, 1, 1, 0, 1, 2, 0, 0]	#	[6, 12, 1]
3343906	#	1	#	671	#	La.-Lafayette	#	http://stats.ncaa.org/team/index/11620?org_id=671	#	[0, 1, 0, 2, 3, 0, 2, 0, 0]	#	[8, 10, 0]
3300537	#	0	#	674	#	Stanford	#	http://stats.ncaa.org/team/index/11620?org_id=674	#	[0, 0, 1, 0, 0, 0, 0, 0, 0]	#	[1, 10, 0]
3300537	#	1	#	528	#	Oregon St.	#	http://stats.ncaa.org/team/index/11620?org_id=528	#	[2, 0, 0, 0, 0, 0, 0, 0, 0]	#	[2, 6, 0]
3379693	#	0	#	494	#	North Dakota	#	http://stats.ncaa.org/team/index/11620?org_id=494	#	[0, 0, 0, 0, 0, 0, 0, 1, 1]	#	[2, 7, 3]
3379693	#	1	#	102	#	Sacramento St.	#	http://stats.ncaa.org/team/index/11620?org_id=102	#	[0, 0, 0, 1, 1, 4, 0, 2, 0]	#	[8, 14, 0]
3258944	#	0	#	2743	#	Incarnate Word	#	http://stats.ncaa.org/team/index/11620?org_id=2743	#	[3, 6, 0, 0, 0, 0, 0, 2, 0]	#	[11, 10, 2]
3258944	#	1	#	2	#	Abilene Christian	#	http://stats.ncaa.org/team/index/11620?org_id=2	#	[0, 0, 0, 0, 3, 0, 0, 0, 0]	#	[3, 8, 3]
3229705	#	0	#	305	#	Indiana St.	#	http://stats.ncaa.org/team/index/11620?org_id=305	#	[1, 0, 0, 1, 0, 0, 0, 0, 4]	#	[6, 8, 0]
3229705	#	1	#	460	#	UNCW	#	http://stats.ncaa.org/team/index/11620?org_id=460	#	[0, 0, 0, 1, 0, 0, 0, 0, 0]	#	[1, 8, 1]
3019134	#	0	#	797	#	Milwaukee	#	http://stats.ncaa.org/team/index/11620?org_id=797	#	[0, 0, 0, 0, 0, 0, 0, 4, 0]	#	[4, 5, 2]
3019134	#	1	#	94	#	Bakersfield	#	http://stats.ncaa.org/team/index/11620?org_id=94	#	[1, 4, 0, 0, 1, 0, 2, 0, 0]	#	[8, 10, 1]
3090873	#	0	#	553	#	Prairie View	#	http://stats.ncaa.org/team/index/11620?org_id=553	#	[0, 0, 1, 0, 0, 2, 0, 0, 0]	#	[3, 6, 4]
3090873	#	1	#	536	#	Tex.-Pan American	#	http://stats.ncaa.org/team/index/11620?org_id=536	#	[1, 1, 0, 2, 4, 1, 0, 0, 0]	#	[9, 8, 0]
3314504	#	0	#	178	#	Delaware St.	#	http://stats.ncaa.org/team/index/11620?org_id=178	#	[0, 0, 0, 0, 4, 1, 5, 5]	#	[15, 14, 3]
3314504	#	1	#	165	#	Coppin St.	#	http://stats.ncaa.org/team/index/11620?org_id=165	#	[2, 0, 1, 0, 0, 0, 2, 0]	#	[5, 10, 1]
3161864	#	0	#	67	#	Boston College	#	http://stats.ncaa.org/team/index/11620?org_id=67	#	[0, 0, 1, 0, 0, 0, 1, 0, 0]	#	[2, 5, 1]
3161864	#	1	#	415	#	Miami (FL)	#	http://stats.ncaa.org/team/index/11620?org_id=415	#	[0, 2, 0, 1, 0, 2, 1, 0, 0]	#	[6, 10, 0]
3361133	#	0	#	432	#	Mississippi Val.	#	http://stats.ncaa.org/team/index/11620?org_id=432	#	[0, 0, 0, 0, 0, 0, 0, 1, 1]	#	[2, 6, 4]
3361133	#	1	#	6	#	Alabama A&M	#	http://stats.ncaa.org/team/index/11620?org_id=6	#	[0, 3, 0, 0, 0, 0, 4, 1, 0]	#	[8, 9, 1]
3343907	#	0	#	288	#	Houston	#	http://stats.ncaa.org/team/index/11620?org_id=288	#	[0, 1, 2, 1, 0, 1, 2, 4, 0]	#	[11, 14, 3]
3343907	#	1	#	140	#	Cincinnati	#	http://stats.ncaa.org/team/index/11620?org_id=140	#	[0, 0, 2, 0, 2, 0, 0, 0, 0]	#	[4, 12, 4]
3300538	#	0	#	629	#	San Francisco	#	http://stats.ncaa.org/team/index/11620?org_id=629	#	[0, 4, 0, 0, 0, 0, 0, 0, 0]	#	[4, 8, 1]
3300538	#	1	#	370	#	Loyola Marymount	#	http://stats.ncaa.org/team/index/11620?org_id=370	#	[0, 0, 0, 0, 4, 0, 0, 1, 0]	#	[5, 8, 3]
3229707	#	0	#	457	#	North Carolina	#	http://stats.ncaa.org/team/index/11620?org_id=457	#	[0, 0, 0, 2, 0, 0, 0, 0, 0]	#	[2, 11, 0]
3229707	#	1	#	392	#	Maryland	#	http://stats.ncaa.org/team/index/11620?org_id=392	#	[0, 2, 0, 0, 0, 0, 0, 0, 1]	#	[3, 4, 0]
3379696	#	0	#	402	#	McNeese St.	#	http://stats.ncaa.org/team/index/11620?org_id=402	#	[0, 0, 0, 0, 1, 0, 0, 0, 0]	#	[1, 6, 0]
3379696	#	1	#	483	#	Nicholls St.	#	http://stats.ncaa.org/team/index/11620?org_id=483	#	[0, 3, 0, 0, 0, 0, 0, 0, 0]	#	[3, 8, 0]
3258966	#	0	#	2915	#	Wofford	#	http://stats.ncaa.org/team/index/11620?org_id=2915	#	[0, 0, 0, 0, 0, 0, 0, 2, 2]	#	[4, 8, 2]
3258966	#	1	#	769	#	Western Caro.	#	http://stats.ncaa.org/team/index/11620?org_id=769	#	[1, 5, 0, 0, 0, 0, 3, 2, 0]	#	[11, 11, 1]
3019173	#	0	#	30024	#	Utah Valley	#	http://stats.ncaa.org/team/index/11620?org_id=30024	#	[0, 0, 0, 0, 0, 0, 1, 0, 0]	#	[1, 6, 1]
3019173	#	1	#	370	#	Loyola Marymount	#	http://stats.ncaa.org/team/index/11620?org_id=370	#	[0, 2, 0, 0, 0, 0, 0, 0, 0]	#	[2, 2, 1]
3090875	#	0	#	327	#	Kansas St.	#	http://stats.ncaa.org/team/index/11620?org_id=327	#	[2, 0, 1, 0, 1, 1, 0, 0, 0]	#	[5, 12, 1]
3090875	#	1	#	108	#	UC Davis	#	http://stats.ncaa.org/team/index/11620?org_id=108	#	[0, 0, 2, 0, 2, 5, 0, 1, 0]	#	[10, 15, 1]
3314571	#	0	#	1045	#	Dallas Baptist	#	http://stats.ncaa.org/team/index/11620?org_id=1045	#	[2, 0, 0, 3, 0, 0, 0, 1, 0]	#	[6, 9, 0]
3314571	#	1	#	51	#	Baylor	#	http://stats.ncaa.org/team/index/11620?org_id=51	#	[0, 0, 0, 0, 3, 0, 0, 0, 0]	#	[3, 6, 2]
3161884	#	0	#	603	#	St. John's (NY)	#	http://stats.ncaa.org/team/index/11620?org_id=603	#	[0, 0, 0, 0, 4, 0, 0, 0, 0]	#	[4, 8, 1]
3161884	#	1	#	463	#	Nebraska	#	http://stats.ncaa.org/team/index/11620?org_id=463	#	[0, 7, 0, 0, 3, 0, 0, 2, 0]	#	[12, 16, 1]
3343908	#	0	#	406	#	Mercer	#	http://stats.ncaa.org/team/index/11620?org_id=406	#	[0, 0, 0, 0, 0, 2, 0, 3, 0]	#	[5, 11, 4]
3343908	#	1	#	28755	#	FGCU	#	http://stats.ncaa.org/team/index/11620?org_id=28755	#	[1, 1, 4, 0, 0, 0, 0, 0, 0]	#	[6, 11, 0]
3229715	#	0	#	393	#	UMES	#	http://stats.ncaa.org/team/index/11620?org_id=393	#	[0, 0, 3, 0, 0, 0, 0]	#	[3, 6, 2]
3229715	#	1	#	165	#	Coppin St.	#	http://stats.ncaa.org/team/index/11620?org_id=165	#	[1, 0, 0, 1, 0, 4, 0]	#	[6, 7, 1]
3300542	#	0	#	104	#	UC Santa Barbara	#	http://stats.ncaa.org/team/index/11620?org_id=104	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 5, 0]
3300542	#	1	#	90	#	Cal Poly	#	http://stats.ncaa.org/team/index/11620?org_id=90	#	[0, 0, 0, 1, 0, 0, 0, 0, 0]	#	[1, 5, 2]
3361134	#	0	#	488	#	N.C. A&T	#	http://stats.ncaa.org/team/index/11620?org_id=488	#	[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4]	#	[7, 13, 2]
3361134	#	1	#	228	#	Florida A&M	#	http://stats.ncaa.org/team/index/11620?org_id=228	#	[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[3, 11, 2]
3379697	#	0	#	692	#	Tennessee Tech	#	http://stats.ncaa.org/team/index/11620?org_id=692	#	[0, 0, 0, 0, 0, 0, 1, 0, 0]	#	[1, 7, 1]
3379697	#	1	#	14927	#	Belmont	#	http://stats.ncaa.org/team/index/11620?org_id=14927	#	[0, 0, 0, 0, 0, 1, 0, 0, 1]	#	[2, 7, 4]
3259004	#	0	#	522	#	Oklahoma	#	http://stats.ncaa.org/team/index/11620?org_id=522	#	[0, 0, 0, 0, 0, 0, 0, 1, 1]	#	[2, 6, 2]
3259004	#	1	#	328	#	Kansas	#	http://stats.ncaa.org/team/index/11620?org_id=328	#	[0, 0, 0, 0, 0, 0, 1, 0, 0]	#	[1, 5, 2]
3019177	#	0	#	201	#	Eastern Ill.	#	http://stats.ncaa.org/team/index/11620?org_id=201	#	[0, 0, 0, 1, 2, 0, 1, 0, 1]	#	[5, 12, 0]
3019177	#	1	#	671	#	La.-Lafayette	#	http://stats.ncaa.org/team/index/11620?org_id=671	#	[0, 0, 0, 0, 0, 0, 1, 0, 0]	#	[1, 3, 2]
3091093	#	0	#	444	#	Morehead St.	#	http://stats.ncaa.org/team/index/11620?org_id=444	#	[0, 0, 0, 0, 0, 0, 0, 2, 2]	#	[4, 10, 3]
3091093	#	1	#	248	#	George Mason	#	http://stats.ncaa.org/team/index/11620?org_id=248	#	[1, 0, 0, 2, 6, 0, 0, 5, 0]	#	[14, 14, 2]
3314705	#	0	#	361	#	LIU Brooklyn	#	http://stats.ncaa.org/team/index/11620?org_id=361	#	[1, 1, 3, 5, 4, 0, 2, 1, 6]	#	[23, 24, 2]
3314705	#	1	#	450	#	Mt. St. Mary's	#	http://stats.ncaa.org/team/index/11620?org_id=450	#	[0, 3, 3, 3, 1, 1, 0, 0, 0]	#	[11, 13, 0]
3161885	#	0	#	31	#	Arkansas	#	http://stats.ncaa.org/team/index/11620?org_id=31	#	[0, 1, 0, 0, 2, 0, 1, 0, 0]	#	[4, 9, 1]
3161885	#	1	#	718	#	Tulane	#	http://stats.ncaa.org/team/index/11620?org_id=718	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 4, 0]
3343910	#	0	#	255	#	Georgia Tech	#	http://stats.ncaa.org/team/index/11620?org_id=255	#	[0, 0, 0, 0, 0, 1, 0, 0, 0]	#	[1, 6, 0]
3343910	#	1	#	490	#	North Carolina St.	#	http://stats.ncaa.org/team/index/11620?org_id=490	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 3, 0]
3361136	#	0	#	488	#	N.C. A&T	#	http://stats.ncaa.org/team/index/11620?org_id=488	#	[0, 0, 0, 0, 0, 0, 0]	#	[0, 5, 0]
3361136	#	1	#	228	#	Florida A&M	#	http://stats.ncaa.org/team/index/11620?org_id=228	#	[0, 0, 0, 0, 0, 1, 0]	#	[1, 4, 0]
3379698	#	0	#	30	#	Arkansas St.	#	http://stats.ncaa.org/team/index/11620?org_id=30	#	[1, 0, 0, 0, 0, 0, 0, 1, 0]	#	[2, 2, 0]
3379698	#	1	#	32	#	UALR	#	http://stats.ncaa.org/team/index/11620?org_id=32	#	[0, 0, 4, 0, 0, 0, 0, 0, 0]	#	[4, 8, 0]
3300547	#	0	#	674	#	Stanford	#	http://stats.ncaa.org/team/index/11620?org_id=674	#	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 9, 0]
3300547	#	1	#	528	#	Oregon St.	#	http://stats.ncaa.org/team/index/11620?org_id=528	#	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	#	[1, 6, 1]
3019178	#	0	#	732	#	Utah	#	http://stats.ncaa.org/team/index/11620?org_id=732	#	[0, 0, 1, 0, 1, 0, 0, 0, 0]	#	[2, 6, 0]
3019178	#	1	#	102	#	Sacramento St.	#	http://stats.ncaa.org/team/index/11620?org_id=102	#	[2, 0, 0, 1, 0, 0, 0, 0, 0]	#	[3, 7, 0]
3259023	#	0	#	433	#	Ole Miss	#	http://stats.ncaa.org/team/index/11620?org_id=433	#	[2, 0, 2, 2, 0, 0, 0, 0, 0]	#	[6, 11, 0]
3259023	#	1	#	8	#	Alabama	#	http://stats.ncaa.org/team/index/11620?org_id=8	#	[1, 4, 1, 0, 0, 1, 0, 0, 0]	#	[7, 10, 0]
3091133	#	0	#	236	#	Fordham	#	http://stats.ncaa.org/team/index/11620?org_id=236	#	[0, 0, 0, 1, 1, 1, 0, 0, 0]	#	[3, 6, 2]
3091133	#	1	#	1320	#	Presbyterian	#	http://stats.ncaa.org/team/index/11620?org_id=1320	#	[4, 0, 4, 1, 0, 0, 0, 0, 0]	#	[9, 14, 1]
3314766	#	0	#	711	#	Towson	#	http://stats.ncaa.org/team/index/11620?org_id=711	#	[0, 0, 2, 1, 1, 0, 0, 0, 0]	#	[4, 7, 0]
3314766	#	1	#	500	#	Northeastern	#	http://stats.ncaa.org/team/index/11620?org_id=500	#	[1, 1, 0, 0, 1, 0, 4, 0, 0]	#	[7, 11, 0]
3161903	#	0	#	518	#	Ohio St.	#	http://stats.ncaa.org/team/index/11620?org_id=518	#	[0, 0, 0, 0, 0, 1, 0, 0, 4]	#	[5, 7, 2]
3161903	#	1	#	529	#	Oregon	#	http://stats.ncaa.org/team/index/11620?org_id=529	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 5, 1]
3361138	#	0	#	432	#	Mississippi Val.	#	http://stats.ncaa.org/team/index/11620?org_id=432	#	[1, 0, 1, 0, 0, 2, 1, 0, 0]	#	[5, 11, 0]
3361138	#	1	#	6	#	Alabama A&M	#	http://stats.ncaa.org/team/index/11620?org_id=6	#	[1, 0, 0, 3, 2, 0, 0, 0, 0]	#	[6, 8, 1]
3300576	#	0	#	51	#	Baylor	#	http://stats.ncaa.org/team/index/11620?org_id=51	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 3, 2]
3300576	#	1	#	703	#	Texas	#	http://stats.ncaa.org/team/index/11620?org_id=703	#	[0, 0, 0, 0, 1, 0, 3, 0, 0]	#	[4, 7, 0]
3379704	#	0	#	244	#	Furman	#	http://stats.ncaa.org/team/index/11620?org_id=244	#	[0, 1, 3, 0, 1, 0, 1, 1, 0]	#	[7, 13, 3]
3379704	#	1	#	27	#	Appalachian St.	#	http://stats.ncaa.org/team/index/11620?org_id=27	#	[0, 0, 1, 1, 3, 3, 0, 3, 0]	#	[11, 11, 3]
3229716	#	0	#	477	#	NYIT	#	http://stats.ncaa.org/team/index/11620?org_id=477	#	[1, 0, 0, 5, 2, 0, 0]	#	[8, 9, 5]
3229716	#	1	#	450	#	Mt. St. Mary's	#	http://stats.ncaa.org/team/index/11620?org_id=450	#	[4, 0, 0, 1, 2, 4, 0]	#	[11, 8, 3]
3259043	#	0	#	509	#	Northwestern	#	http://stats.ncaa.org/team/index/11620?org_id=509	#	[2, 0, 0, 0, 1, 0, 0, 0, 0]	#	[3, 10, 2]
3259043	#	1	#	539	#	Penn St.	#	http://stats.ncaa.org/team/index/11620?org_id=539	#	[0, 0, 0, 2, 1, 4, 0, 0, 0]	#	[7, 9, 2]
3314768	#	0	#	711	#	Towson	#	http://stats.ncaa.org/team/index/11620?org_id=711	#	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]	#	[2, 4, 0]
3314768	#	1	#	500	#	Northeastern	#	http://stats.ncaa.org/team/index/11620?org_id=500	#	[0, 0, 0, 1, 0, 1, 0, 0, 0, 1]	#	[3, 11, 1]
3019185	#	0	#	1356	#	Seattle	#	http://stats.ncaa.org/team/index/11620?org_id=1356	#	[0, 0, 0, 0, 0, 1, 1, 0, 0]	#	[2, 4, 1]
3019185	#	1	#	108	#	UC Davis	#	http://stats.ncaa.org/team/index/11620?org_id=108	#	[0, 0, 0, 0, 0, 0, 0, 0, 1]	#	[1, 4, 2]
3343911	#	0	#	521	#	Oklahoma St.	#	http://stats.ncaa.org/team/index/11620?org_id=521	#	[0, 0, 0, 0, 0, 0, 0, 0, 0]	#	[0, 2, 0]
3343911	#	1	#	703	#	Texas	#	http://stats.ncaa.org/team/index/11620?org_id=703	#	[0, 0, 0, 1, 0, 0, 0, 2, 0]	#	[3, 7, 0]
3162024	#	0	#	67	#	Boston College	#	http://stats.ncaa.org/team/index/11620?org_id=67	#	[0, 0, 0, 0, 2, 0, 0, 0, 0]	#	[2, 4, 0]
3162024	#	1	#	415	#	Miami (FL)	#	http://stats.ncaa.org/team/index/11620?org_id=415	#	[0, 0, 0, 1, 1, 3, 0, 0, 0]	#	[5, 5, 1]
3300584	#	0	#	683	#	Stony Brook	#	http://stats.ncaa.org/team/index/11620?org_id=683	#	[1, 0, 1, 0, 4, 0, 0, 0, 0]	#	[6, 10, 4]
3300584	#	1	#	164	#	UConn	#	http://stats.ncaa.org/team/index/11620?org_id=164	#	[0, 3, 0, 0, 0, 0, 0, 0, 0]	#	[3, 10, 1]
3229720	#	0	#	649	#	South Dakota St.	#	http://stats.ncaa.org/team/index/11620?org_id=649	#	[1, 0, 0, 0, 0, 0, 0, 0, 0]	#	[1, 5, 1]
3229720	#	1	#	169	#	Creighton	#	http://stats.ncaa.org/team/index/11620?org_id=169	#	[0, 0, 1, 0, 0, 0, 2, 0, 0]	#	[3, 11, 1]
3361141	#	0	#	488	#	N.C. A&T	#	http://stats.ncaa.org/team/index/11620?org_id=488	#	[0, 0, 0, 0, 0, 0, 0, 3, 0, 0]	#	[3, 6, 3]
3361141	#	1	#	228	#	Florida A&M	#	http://stats.ncaa.org/team/index/11620?org_id=228	#	[0, 0, 0, 0, 0, 3, 0, 0, 0, 1]	#	[4, 12, 2]
3379705	#	0	#	244	#	Furman	#	http://stats.ncaa.org/team/index/11620?org_id=244	#	[0, 0, 2, 0, 4, 2, 0, 1, 0]	#	[9, 14, 0]
3379705	#	1	#	27	#	Appalachian St.	#	http://stats.ncaa.org/team/index/11620?org_id=27	#	[0, 0, 1, 0, 0, 0, 1, 0, 0]	#	[2, 5, 0]
3259103	#	0	#	690	#	Temple	#	http://stats.ncaa.org/team/index/11620?org_id=690	#	[0, 0, 1, 0, 2, 0, 0, 0, 1]	#	[4, 11, 1]
3259103	#	1	#	128	#	UCF	#	http://stats.ncaa.org/team/index/11620?org_id=128	#	[0, 0, 1, 3, 0, 2, 0, 0, 0]	#	[6, 9, 2]
3314803	#	0	#	711	#	Towson	#	http://stats.ncaa.org/team/index/11620?org_id=711	#	[0, 1, 0, 0, 0, 0, 1, 0, 1]	#	[3, 6, 0]
3314803	#	1	#	500	#	Northeastern	#	http://stats.ncaa.org/team/index/11620?org_id=500	#	[0, 0, 0, 1, 0, 0, 0, 0, 0]	#	[1, 4, 0]
3019189	#	0	#	508	#	Northwestern St.	#	http://stats.ncaa.org/team/index/11620?org_id=508	#	[0, 0, 0, 1, 0, 2, 0, 0, 1]	#	[4, 11, 1]
